"","ID","date","postcode","property_type","whether_old_or_new","freehold_or_leasehold","address1","address2","address3","town","local_aut","county","postcode_short","current_energy_rating","total_floor_area","number_habitable_rooms","co2_emissions_current","co2_emissions_potential","energy_consumption_current","energy_consumption_potential","windows_energy_eff","tenure","latitude","longitude","population","altitude","london_zone","nearest_station","water_company","average_income","district","type_of_closest_station","num_tube_lines","num_rail_lines","num_light_rail_lines","distance_to_station","asking_price","predict","profitMargin","buy","profit","actualProfit"
"470",2430,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"DA16","D",159,9,6.4,3.6,227,128,"Average","owner-occupied",51.466798,0.120006,90,46,5,"bexleyheath","Thames Water",51300,"Bexley","rail",0,1,0,0.7071532,526000,610171.486421572,0.160021837303368,0,0.160021837303368,0
"471",11877,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW19","D",181,7,4.8,2.2,178,86,"Poor","owner-occupied",51.435455,-0.19745,57,20,3,"wimbledon park","Thames Water",75000,"Merton","tube",1,0,0,0.1112306,1140000,1321686.84194604,0.159374422759687,0,0.159374422759687,0
"472",7596,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"KT1","E",95,6,5.6,1.5,338,85,"Average","owner-occupied",51.418246,-0.311728,22,13,6,"hampton wick","Thames Water",63800,"Kingston upon Thames","rail",0,1,0,0.332449,624000,723392.113796948,0.159282233648954,0,0.159282233648954,0
"473",12530,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE25","D",119,4,5,2,240,91,"Average","owner-occupied",51.391539,-0.066841,83,48,3,"woodside","Thames Water",50500,"Croydon","light_rail",0,0,1,0.3069716,454000,526161.220318241,0.158945419203173,0,0.158945419203173,0
"474",13591,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E13","D",78,3,3,0.9,217,61,"Good","owner-occupied",51.5273,0.037945,152,7,3,"upton park","Thames Water",45200,"Newham","tube",2,0,0,0.7854496,320000,370624.930729702,0.15820290853032,0,0.15820290853032,0
"475",2399,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"HA4","D",47.1,3,2.5,1.8,319,233,"Average","rental (private)",51.57505,-0.397387,66,50,5,"eastcote","Affinity Water",64600,"Hillingdon","tube",2,0,0,0.2442102,244000,282395.075335197,0.157356866127858,0,0.157356866127858,0
"476",1057,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"W4","E",97.3,5,6.5,5.7,303,266,"Average","owner-occupied",51.49138,-0.257589,100,8,2,"turnham green","Thames Water",60700,"Hounslow","tube",2,0,0,0.4486508,930000,1076146.24099084,0.157146495689073,0,0.157146495689073,0
"477",7791,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"DA14","D",163,8,5.9,4.1,204,140,"Average","owner-occupied",51.433792,0.13252,152,20,5,"albany park","Thames Water",43600,"Bexley","rail",0,1,0,0.7102602,552000,638676.126171268,0.157021967701573,0,0.157021967701573,0
"478",8740,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W3","D",28,2,2.2,1.6,437,317,"Average","rental (private)",51.515341,-0.280455,70,33,3,"west acton","Thames Water",55100,"Ealing","tube",1,0,0,0.3367988,226000,261375.320450098,0.156527966593354,0,0.156527966593354,0
"479",1977,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SM5","D",66,3,3.3,0.9,272,66,"Good","owner-occupied",51.368259,-0.167124,32,40,5,"carshalton","SES Water",65400,"Sutton","rail",0,1,0,0.1093664,331000,382712.39138648,0.15623078968725,0,0.15623078968725,0
"480",3022,NA,NA,"F","N","L",NA,NA,NA,"WALTHAMSTOW",NA,NA,"E17","D",51,3,2.9,2.3,322,254,"Good","owner-occupied",51.58593,-0.028836,105,20,3,"walthamstow queens road","Thames Water",50900,"Waltham Forest","light_rail",0,0,1,0.5138978,298000,344397.406148584,0.155695993787195,0,0.155695993787195,0
"481",7087,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"N14","B",70.7,3,1.6,1.3,138,110,"Average","rental (private)",51.639922,-0.139426,64,83,4,"southgate","Thames Water",47600,"Enfield","tube",1,0,0,0.7817212,310000,358103.61715317,0.155172958558612,0,0.155172958558612,0
"482",15590,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"HA4","E",88,4,5.5,1.2,356,78,"Average","owner-occupied",51.571174,-0.40129,41,45,5,"eastcote","Affinity Water",58100,"Hillingdon","tube",2,0,0,0.6512272,465000,537126.415760865,0.155110571528742,0,0.155110571528742,0
"483",15594,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW9","D",74.02,3,3.4,3.3,273,264,"Average","owner-occupied",51.477696,-0.113026,14,9,2,"oval","Thames Water",51100,"Lambeth","tube",1,0,0,0.4641858,428000,494252.47820659,0.15479550982848,0,0.15479550982848,0
"484",3785,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"RM6","D",113,6,4.9,2.5,248,126,"Average","owner-occupied",51.57931,0.121313,78,26,5,"chadwell heath","Essex & Suffolk Water",46600,"Redbridge","rail",0,1,0,0.9706268,393000,453730.323846805,0.154530086124185,0,0.154530086124185,0
"485",15721,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR0","G",84,5,9.2,1,538,67,"Good","owner-occupied",51.382789,-0.07553,106,53,3,"addiscombe","Thames Water",56400,"Croydon","light_rail",0,0,1,0.1994694,354000,408694.538384531,0.154504345719013,0,0.154504345719013,0
"486",11112,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"UB5","C",99,5,3,1.5,173,86,"Good","owner-occupied",51.553653,-0.373503,31,49,5,"northolt","Affinity Water",45700,"Ealing","tube",1,0,0,0.6406634,430000,496345.898037292,0.154292786133238,0,0.154292786133238,0
"487",1043,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"HA8","D",104,5,4,1.8,219,98,"Average","owner-occupied",51.603145,-0.258715,91,54,4,"burnt oak","Affinity Water",43800,"Barnet","tube",1,0,0,0.3566836,454000,523948.556935657,0.15407171131202,0,0.15407171131202,0
"488",1813,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"UB10","E",88,5,5.5,2,353,128,"Average","owner-occupied",51.531704,-0.446573,47,51,6,"hillingdon","Affinity Water",49300,"Hillingdon","tube",2,0,0,1.867307,360000,415194.342363388,0.153317617676077,0,0.153317617676077,0
"489",14607,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"KT3","D",110,6,5.4,2.3,278,115,"Average","owner-occupied",51.390306,-0.260727,58,21,4,"malden manor","Thames Water",56700,"Kingston upon Thames","rail",0,1,0,0.487799,562000,647934.854178369,0.152908993199944,0,0.152908993199944,0
"490",3081,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"RM6","D",53,4,3.4,2.4,378,272,"Very Poor","owner-occupied",51.574825,0.118189,86,18,4,"goodmayes","Essex & Suffolk Water",46600,"Redbridge","rail",0,1,0,0.9140794,179000,206072.103856066,0.151240803665172,0,0.151240803665172,0
"491",7216,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"KT2","D",67,3,2.6,0.7,225,58,"Good","owner-occupied",51.43004,-0.30833,66,9,6,"hampton wick","Thames Water",68800,"Kingston upon Thames","rail",0,1,0,1.7386772,522000,600819.473871968,0.150995160674268,0,0.150995160674268,0
"492",4751,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE5","E",97,5,4.8,2.5,282,149,"Poor","owner-occupied",51.469354,-0.100412,117,14,2,"loughborough junction","Thames Water",58500,"Southwark","rail",0,1,0,0.3181568,586000,674455.170391493,0.150947389746576,0,0.150947389746576,0
"493",3672,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"WC2B","C",93,3,2.4,2.3,158,148,"Very Poor","owner-occupied",51.515179,-0.122143,26,35,1,"covent garden","Thames Water",59000,"Camden","tube",1,0,0,0.1839344,1005000,1156700.7591807,0.150946029035527,0,0.150946029035527,0
"494",7872,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E13","E",70,3,4.5,1.4,365,116,"Average","owner-occupied",51.537755,0.034504,112,11,3,"upton park","Thames Water",43900,"Newham","tube",2,0,0,0.006214,252000,289869.202932147,0.150274614810107,0,0.150274614810107,0
"495",15060,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE22","D",58,4,3,1.5,294,148,"Very Poor","owner-occupied",51.460924,-0.069927,169,28,2,"east dulwich","Thames Water",62600,"Southwark","rail",0,1,0,0.6387992,411000,472578.428172796,0.149825859301208,0,0.149825859301208,0
"496",9503,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E3","C",76,3,2.4,2.3,182,169,"Average","owner-occupied",51.529638,-0.027275,201,15,2,"bow road","Thames Water",57000,"Tower Hamlets","tube",2,0,0,0.2336464,394000,453013.657788183,0.149780857330415,0,0.149780857330415,0
"497",7223,NA,NA,"T","N","L",NA,NA,NA,"BAYSWATER",NA,NA,"W2","D",74,4,3.3,1.7,249,134,"Poor","owner-occupied",51.518222,-0.189861,200,31,2,"royal oak","Thames Water",56500,"Westminster","tube",2,0,0,0.1354652,804000,924315.177084502,0.149645742642416,0,0.149645742642416,0
"498",550,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W3","D",43.26,2,3.6,3.6,470,464,"Average","rental (private)",51.516449,-0.268998,11,31,3,"acton main line","Thames Water",51800,"Ealing","rail",0,1,0,0.111852,267000,306941.082999814,0.149592071160351,0,0.149592071160351,0
"499",6346,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"TW2","D",82,4,3.8,2,259,138,"Average","rental (private)",51.450523,-0.34607,81,12,5,"whitton","Thames Water",80200,"Richmond upon Thames","rail",0,1,0,0.8736884,486000,558665.143847615,0.149516756888097,0,0.149516756888097,0
"500",11963,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR1","D",132,6,5.5,2.6,238,110,"Average","owner-occupied",51.404588,0.036137,55,67,5,"bickley","Thames Water",62900,"Bromley","rail",0,1,0,0.640042,630000,723483.134678427,0.148385928060995,0,0.148385928060995,0
"501",11196,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR0","D",79,4,3.8,1,277,67,"Average","owner-occupied",51.390155,-0.047351,75,39,3,"arena","Thames Water",56200,"Croydon","light_rail",0,0,1,0.627614,350000,401526.397556407,0.147218278732593,0,0.147218278732593,0
"502",5124,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"NW6","E",130,6,8.2,3.3,357,141,"Very Poor","owner-occupied",51.539018,-0.200759,77,34,2,"queens park","Thames Water",51900,"Brent","tube",2,0,1,0.4946344,994000,1139334.39986496,0.146211669884267,0,0.146211669884267,0
"503",3467,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"HA5","E",128,7,6.9,2.4,307,104,"Average","owner-occupied",51.580846,-0.373586,55,50,5,"rayners lane","Affinity Water",67000,"Harrow","tube",1,0,0,0.4032886,693000,793478.066888017,0.144989995509404,0,0.144989995509404,0
"504",8007,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E15","D",86,4,3,2,199,135,"Average","owner-occupied",51.550438,0.01029,89,12,3,"maryland","Thames Water",44400,"Newham","rail",0,1,0,0.4455438,325000,372034.380594316,0.144721171059435,0,0.144721171059435,0
"505",14201,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"W2","D",134,4,5.1,2.5,200,95,"Average","owner-occupied",51.514542,-0.180985,48,28,1,"paddington","Thames Water",66700,"Westminster","tube",5,1,0,0.3131856,2006000,2295595.57177253,0.144364691810831,0,0.144364691810831,0
"506",10427,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"IG2","E",146,7,8.4,3.5,327,136,"Average","owner-occupied",51.575091,0.093393,82,20,4,"newbury park","Essex & Suffolk Water",49700,"Redbridge","tube",1,0,0,0.267202,477000,545550.735968727,0.143712234735277,0,0.143712234735277,0
"507",9168,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE16","D",68,4,3.4,2.7,285,224,"Average","rental (private)",51.498062,-0.052943,54,5,2,"canada water","Thames Water",50900,"Southwark","tube",1,0,1,0.2373748,349000,398849.62167151,0.142835592181977,0,0.142835592181977,0
"508",6496,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"TW2","D",94,6,3.1,1.4,188,84,"Average","owner-occupied",51.445533,-0.356324,133,17,5,"whitton","Thames Water",61900,"Richmond upon Thames","rail",0,1,0,0.748787,510000,582690.231000008,0.142529864705899,0,0.142529864705899,0
"509",12160,NA,NA,"F","N","L",NA,NA,NA,"HIGH BARNET",NA,NA,"EN5","D",51.13,2,2.9,2.9,343,334,"Poor","rental (private)",51.657675,-0.206863,60,131,5,"high barnet","Affinity Water",60200,"Barnet","tube",1,0,0,0.7866924,273000,311892.337459155,0.142462774575659,0,0.142462774575659,0
"510",4991,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"HA5","D",89,5,3.8,1.3,242,77,"Good","owner-occupied",51.592114,-0.374931,117,60,5,"pinner","Affinity Water",68600,"Harrow","tube",1,0,0,0.5455892,496000,566650.491351888,0.142440506757839,0,0.142440506757839,0
"511",7824,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW19","C",66,3,2.6,2.5,225,215,"Average","owner-occupied",51.443891,-0.222257,113,57,3,"southfields","Thames Water",61800,"Merton","tube",1,0,0,0.792285,364000,415845.052389597,0.142431462608783,0,0.142431462608783,0
"512",3574,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"KT6","E",113,6,7.7,3.2,383,156,"Very Poor","owner-occupied",51.396234,-0.310008,112,12,6,"surbiton","Thames Water",59900,"Kingston upon Thames","rail",0,1,0,0.3535766,619000,706856.69493936,0.141933271307528,0,0.141933271307528,0
"513",5393,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"CR4","D",95.6104,6,4.5,3.6,279,226,"Good","rental (social)",51.408824,-0.162497,29,23,3,"mitcham eastfields","Thames Water",45700,"Merton","rail",0,1,0,0.6387992,396000,452166.162162562,0.141833742834751,0,0.141833742834751,0
"514",7973,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"IG6","D",85,5,3.9,1.9,263,125,"Average","owner-occupied",51.590684,0.085837,116,29,4,"barkingside","Essex & Suffolk Water",51500,"Redbridge","tube",1,0,0,0.3622762,387000,441849.955558612,0.141731151314242,0,0.141731151314242,0
"515",3381,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE2","C",70,4,2.6,1.1,208,89,"Average","owner-occupied",51.493954,0.125673,91,3,4,"abbey wood","Thames Water",41400,"Greenwich","rail",0,1,0,0.860639,272000,310490.621598519,0.141509638229848,0,0.141509638229848,0
"516",15658,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SM1","E",102,5,5.5,2.1,283,107,"Average","owner-occupied",51.366384,-0.179492,65,48,5,"carshalton","SES Water",62800,"Sutton","rail",0,1,0,0.7506512,477000,544312.444934259,0.141116236759453,0,0.141116236759453,0
"517",3498,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"N8","D",178,6,6.4,3.4,205,106,"Poor","owner-occupied",51.58301,-0.128213,134,43,3,"hornsey","Thames Water",65800,"Haringey","rail",0,1,0,0.9333428,1204000,1373608.6112868,0.140870939606978,0,0.140870939606978,0
"518",9790,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"CR7","C",70.16,3,2.5,1.5,218,132,"Average","rental (private)",51.394766,-0.112502,58,46,4,"thornton heath","Thames Water",49000,"Croydon","rail",0,1,0,0.6319638,229000,261132.072573357,0.140314727394571,0,0.140314727394571,0
"519",7247,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR5","D",90,5,3.2,1.6,202,97,"Average","owner-occupied",51.388299,0.09496,66,77,6,"st mary cray","Thames Water",59500,"Bromley","rail",0,1,0,0.9202934,397000,452521.245298932,0.139852003271869,0,0.139852003271869,0
"520",8021,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"KT6","D",41,2,3.9,2.7,561,393,"Average","rental (private)",51.391027,-0.297552,33,39,6,"surbiton","Thames Water",57900,"Kingston upon Thames","rail",0,1,0,0.4747496,241000,274548.894204247,0.13920702989314,0,0.13920702989314,0
"521",15338,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W9","D",99.91,4,4.3,3.2,223,166,"Very Poor","owner-occupied",51.526784,-0.181218,97,33,2,"warwick avenue","Thames Water",65100,"Westminster","tube",2,0,0,0.3032432,1044000,1188163.30920755,0.13808746092677,0,0.13808746092677,0
"522",11497,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SW19","E",79,4,5,1.5,332,94,"Good","rental (private)",51.410619,-0.193481,66,16,3,"morden road","Thames Water",75100,"Merton","light_rail",0,0,1,0.0938314,598000,680502.879457695,0.137964681367383,0,0.137964681367383,0
"523",11235,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"UB10","D",66,5,2.9,1.1,250,95,"Good","owner-occupied",51.543075,-0.448954,35,41,6,"hillingdon","Affinity Water",56000,"Hillingdon","tube",2,0,0,0.941421,359000,408328.741988746,0.137405966542467,0,0.137405966542467,0
"524",14826,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SE2","E",94,6,4.7,1.9,283,113,"Average","owner-occupied",51.481722,0.132652,82,69,4,"abbey wood","Thames Water",50100,"Greenwich","rail",0,1,0,1.1284624,361000,410569.343123337,0.137311199787637,0,0.137311199787637,0
"525",11560,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"W3","C",44,2,1.5,1.1,183,135,"Average","rental (private)",51.512609,-0.266535,120,32,2,"acton central","Thames Water",48500,"Ealing","light_rail",0,0,1,0.3548194,291000,330946.868665774,0.137274462768982,0,0.137274462768982,0
"526",3673,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE14","D",62,4,2.4,0.6,218,56,"Average","owner-occupied",51.479993,-0.052273,104,4,2,"queens road peckham","Thames Water",49700,"Lewisham","light_rail",0,1,1,0.668005,396000,450260.314432796,0.137020996042414,0,0.137020996042414,0
"527",1307,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"NW3","D",140,5,6.1,5.1,261,220,"Very Poor","owner-occupied",51.555668,-0.191115,28,81,2,"west hampstead thameslink","Thames Water",67300,"Camden","rail",0,1,0,0.5201118,1230000,1397932.16352614,0.136530214248894,0,0.136530214248894,0
"528",2364,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"W12","D",217,5,8,3.7,190,87,"Poor","rental (social)",51.508303,-0.235905,129,10,2,"shepherds bush market","Thames Water",53900,"Hammersmith and Fulham","tube",2,0,0,0.4119882,1929000,2190561.45484732,0.135594325996536,0,0.135594325996536,0
"529",10920,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"HA8","D",183,6,6.8,3.2,211,97,"Average","owner-occupied",51.62139,-0.278818,77,63,5,"edgware","Affinity Water",56300,"Barnet","tube",1,0,0,0.6207786,837000,949724.917781049,0.134677321124311,0,0.134677321124311,0
"530",13837,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW19","D",47.31,2,3.2,3,366,342,"Average","rental (private)",51.417299,-0.192225,53,17,3,"south wimbledon","Thames Water",66200,"Merton","tube",1,0,0,0.0764322,307000,348144.694702378,0.134021806848138,0,0.134021806848138,0
"531",7011,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"IG6","D",88,4,4.4,3.2,301,218,"Average","owner-occupied",51.608134,0.104213,90,42,4,"hainault","Thames Water",41800,"Redbridge","tube",1,0,0,0.6127004,329000,373039.815346531,0.133859621114076,0,0.133859621114076,0
"532",11035,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"SE13","D",102.2,3,5.5,5.3,353,338,"Very Poor","owner-occupied",51.454867,-0.001483,75,15,3,"hither green","Thames Water",53500,"Lewisham","rail",0,1,0,0.1224158,548000,621287.268004717,0.133735890519557,0,0.133735890519557,0
"533",9399,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"SM1","D",106,5,4.4,2,238,104,"Average","owner-occupied",51.368406,-0.1748,110,41,5,"carshalton","SES Water",65400,"Sutton","rail",0,1,0,0.5834946,515000,583675.228710148,0.133349958660482,0,0.133349958660482,0
"534",12048,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SE14","C",54,3,1.7,1.2,183,132,"Average","owner-occupied",51.477085,-0.050971,72,5,2,"queens road peckham","Thames Water",53100,"Lewisham","light_rail",0,1,1,0.7009392,285000,322995.397974878,0.133317185876765,0,0.133317185876765,0
"535",7075,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"BR2","D",67,3,2.6,0.5,200,36,"Good","owner-occupied",51.379677,0.044472,57,71,5,"petts wood","Thames Water",67300,"Bromley","rail",0,1,0,1.9499532,339000,384192.631925574,0.133311598600514,0,0.133311598600514,0
"536",3289,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"E13","C",60,4,2.1,0.5,199,40,"Average","rental (social)",51.531364,0.017149,92,5,3,"plaistow","Thames Water",43200,"Newham","tube",2,0,0,0.1565928,290000,328651.91434139,0.133282463246173,0,0.133282463246173,0
"537",13801,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"NW9","D",80,4,4.5,1,318,71,"Average","owner-occupied",51.590664,-0.278276,44,50,4,"kingsbury","Affinity Water",50200,"Brent","tube",1,0,0,0.3834038,443000,501700.152405295,0.13250598737087,0,0.13250598737087,0
"538",10594,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW17","C",67.62,4,2.6,2,235,175,"Average","owner-occupied",51.427148,-0.172058,95,20,3,"tooting broadway","Thames Water",51300,"Wandsworth","tube",1,0,0,0.251667,357000,404233.840863208,0.132307677487978,0,0.132307677487978,0
"539",10776,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"EN2","C",217,8,6.2,4.3,163,111,"Average","owner-occupied",51.649094,-0.093139,45,43,5,"enfield chase","Thames Water",65200,"Enfield","rail",0,1,0,0.6033794,1014000,1147288.49396412,0.131448218899525,0,0.131448218899525,0
"540",14184,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"SW1P","D",73,3,4,2.8,315,219,"Very Poor","owner-occupied",51.493265,-0.128359,46,11,1,"pimlico","Thames Water",53000,"Westminster","tube",1,0,0,0.3734614,687000,777182.499203495,0.131270013396645,0,0.131270013396645,0
"541",5914,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"TW2","D",80,4,3,0.8,214,53,"Good","rental (private)",51.454713,-0.371711,141,21,5,"whitton","Thames Water",59000,"Richmond upon Thames","rail",0,1,0,0.8494538,412000,466034.579701309,0.131151892478906,0,0.131151892478906,0
"542",211,NA,NA,"D","N","F",NA,NA,NA,NA,NA,NA,"RM5","E",57,3,2.7,1.2,232,86,"Average","rental (private)",51.593897,0.166733,21,30,6,"romford","Essex & Suffolk Water",48000,"Havering","light_rail",0,1,1,1.6330392,304000,343480.442275353,0.129869875905765,0,0.129869875905765,0
"543",14015,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"W4","D",116,6,4.9,2,242,95,"Good","owner-occupied",51.50154,-0.260501,39,11,3,"south acton","Thames Water",72900,"Hounslow","light_rail",0,0,1,0.6381778,879000,992318.882950398,0.128917955574969,0,0.128917955574969,0
"544",11358,NA,NA,"S","N","F",NA,NA,NA,"CHEAM",NA,NA,"SM3","D",99,5,4.1,1.5,237,82,"Average","owner-occupied",51.360692,-0.21396,55,60,5,"cheam","SES Water",59000,"Sutton","rail",0,1,0,0.5909514,476000,537085.435511626,0.128330746873165,0,0.128330746873165,0
"545",5395,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"KT9","C",81,3,2.3,1,160,66,"Good","owner-occupied",51.37402,-0.297436,90,32,6,"chessington north","Thames Water",57500,"Kingston upon Thames","rail",0,1,0,0.9488778,372000,419714.23995251,0.128264085893843,0,0.128264085893843,0
"546",8468,NA,NA,"S","N","F",NA,NA,NA,NA,NA,NA,"KT9","E",84,4,5.8,2.2,393,147,"Average","owner-occupied",51.368741,-0.301683,42,39,6,"chessington north","Thames Water",57500,"Kingston upon Thames","rail",0,1,0,0.3243708,402000,453434.760223433,0.127947164734907,0,0.127947164734907,0
"547",14982,NA,NA,"T","N","F",NA,NA,NA,NA,NA,NA,"TW12","D",57,3,5.7,4.5,561,441,"Average","owner-occupied",51.424575,-0.384375,84,19,6,"hampton","Thames Water",54700,"Richmond upon Thames","rail",0,1,0,1.121627,347000,391329.653808555,0.127751163713415,0,0.127751163713415,0
"548",4687,NA,NA,"F","N","L",NA,NA,NA,NA,NA,NA,"E2","D",56,3,2.7,1.4,252,129,"Very Poor","rental (private)",51.527835,-0.075763,40,21,1,"shoreditch high street","Thames Water",48900,"Hackney","light_rail",0,0,1,0.3274778,456000,514215.459392578,0.127665481124074,0,0.127665481124074,0
